problem_id,title,company,frequency,difficulty,topics,acceptance_rate,premium,category,likes,dislikes,url,freq_score,difficulty_num,relevance_score
494,Target Sum,Google,2.0,Medium,"Array, Dynamic Programming, Backtracking",51.11,False,Algorithms,12001,404,https://leetcode.com/problems/target-sum,0.0267,2,0.216
493,Reverse Pairs,Amazon,3.0,Hard,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set",32.6,False,Algorithms,6676,289,https://leetcode.com/problems/reverse-pairs,0.0172,3,0.1437
490,The Maze,Google,3.0,Medium,"Array, Depth-First Search, Breadth-First Search, Matrix",59.71,True,Algorithms,1891,197,https://leetcode.com/problems/the-maze,0.04,2,0.224
490,The Maze,Amazon,2.0,Medium,"Array, Depth-First Search, Breadth-First Search, Matrix",59.71,True,Algorithms,1891,197,https://leetcode.com/problems/the-maze,0.0086,2,0.2052
486,Predict the Winner,Google,2.0,Medium,"Array, Math, Dynamic Programming, Recursion, Game Theory",55.86,False,Algorithms,6050,291,https://leetcode.com/problems/predict-the-winner,0.0267,2,0.216
485,Max Consecutive Ones,Google,2.0,Easy,Array,63.0,False,Algorithms,6365,475,https://leetcode.com/problems/max-consecutive-ones,0.0267,1,0.416
484,Find Permutation,Google,1.0,Medium,"Array, String, Stack, Greedy",66.92,True,Algorithms,718,151,https://leetcode.com/problems/find-permutation,0.0133,2,0.208
482,License Key Formatting,Google,1.0,Easy,String,44.87,False,Algorithms,1158,1437,https://leetcode.com/problems/license-key-formatting,0.0133,1,0.408
481,Magical String,Google,1.0,Medium,"Two Pointers, String",52.83,False,Algorithms,358,1378,https://leetcode.com/problems/magical-string,0.0133,2,0.208
477,Total Hamming Distance,Amazon,2.0,Medium,"Array, Math, Bit Manipulation",53.97,False,Algorithms,2275,94,https://leetcode.com/problems/total-hamming-distance,0.0086,2,0.2052
476,Number Complement,Amazon,2.0,Easy,Bit Manipulation,70.35,False,Algorithms,3149,144,https://leetcode.com/problems/number-complement,0.0086,1,0.4052
475,Heaters,Amazon,2.0,Medium,"Array, Two Pointers, Binary Search, Sorting",40.33,False,Algorithms,2261,1186,https://leetcode.com/problems/heaters,0.0086,2,0.2052
472,Concatenated Words,Amazon,30.0,Hard,"Array, String, Dynamic Programming, Depth-First Search, Trie, Sorting",49.52,False,Algorithms,4008,288,https://leetcode.com/problems/concatenated-words,0.25,3,0.2833
471,Encode String with Shortest Length,Google,2.0,Hard,"String, Dynamic Programming",50.48,True,Algorithms,630,55,https://leetcode.com/problems/encode-string-with-shortest-length,0.0267,3,0.1494
469,Convex Polygon,Google,1.0,Medium,"Array, Math, Geometry",39.92,True,Algorithms,102,240,https://leetcode.com/problems/convex-polygon,0.0133,2,0.208
468,Validate IP Address,Amazon,2.0,Medium,String,27.89,False,Algorithms,1091,2738,https://leetcode.com/problems/validate-ip-address,0.0086,2,0.2052
466,Count The Repetitions,Amazon,3.0,Hard,"String, Dynamic Programming",32.34,False,Algorithms,429,367,https://leetcode.com/problems/count-the-repetitions,0.0172,3,0.1437
465,Optimal Account Balancing,Google,4.0,Hard,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask",50.05,True,Algorithms,1510,163,https://leetcode.com/problems/optimal-account-balancing,0.0533,3,0.1653
465,Optimal Account Balancing,Amazon,2.0,Hard,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask",50.05,True,Algorithms,1510,163,https://leetcode.com/problems/optimal-account-balancing,0.0086,3,0.1385
463,Island Perimeter,Google,3.0,Easy,"Array, Depth-First Search, Breadth-First Search, Matrix",73.71,False,Algorithms,7118,410,https://leetcode.com/problems/island-perimeter,0.04,1,0.424
463,Island Perimeter,Amazon,2.0,Easy,"Array, Depth-First Search, Breadth-First Search, Matrix",73.71,False,Algorithms,7118,410,https://leetcode.com/problems/island-perimeter,0.0086,1,0.4052
461,Hamming Distance,Google,2.0,Easy,Bit Manipulation,76.22,False,Algorithms,3965,226,https://leetcode.com/problems/hamming-distance,0.0267,1,0.416
460,LFU Cache,Amazon,8.0,Hard,"Hash Table, Linked List, Design, Doubly-Linked List",47.18,False,Algorithms,6084,341,https://leetcode.com/problems/lfu-cache,0.0603,3,0.1695
460,LFU Cache,Google,4.0,Hard,"Hash Table, Linked List, Design, Doubly-Linked List",47.18,False,Algorithms,6084,341,https://leetcode.com/problems/lfu-cache,0.0533,3,0.1653
459,Repeated Substring Pattern,Google,2.0,Easy,"String, String Matching",47.08,False,Algorithms,6693,550,https://leetcode.com/problems/repeated-substring-pattern,0.0267,1,0.416
456,132 Pattern,Amazon,4.0,Medium,"Array, Binary Search, Stack, Monotonic Stack, Ordered Set",34.18,False,Algorithms,7484,455,https://leetcode.com/problems/132-pattern,0.0259,2,0.2155
454,4Sum II,Amazon,6.0,Medium,"Array, Hash Table",57.65,False,Algorithms,5017,149,https://leetcode.com/problems/4sum-ii,0.0431,2,0.2259
452,Minimum Number of Arrows to Burst Balloons,Google,2.0,Medium,"Array, Greedy, Sorting",60.64,False,Algorithms,7873,264,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,0.0267,2,0.216
451,Sort Characters By Frequency,Amazon,2.0,Medium,"Hash Table, String, Sorting, Heap (Priority Queue), Bucket Sort, Counting",74.43,False,Algorithms,8861,322,https://leetcode.com/problems/sort-characters-by-frequency,0.0086,2,0.2052
450,Delete Node in a BST,Amazon,8.0,Medium,"Tree, Binary Search Tree, Binary Tree",53.36,False,Algorithms,9957,357,https://leetcode.com/problems/delete-node-in-a-bst,0.0603,2,0.2362
450,Delete Node in a BST,Google,3.0,Medium,"Tree, Binary Search Tree, Binary Tree",53.36,False,Algorithms,9957,357,https://leetcode.com/problems/delete-node-in-a-bst,0.04,2,0.224
449,Serialize and Deserialize BST,Amazon,3.0,Medium,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Search Tree, Binary Tree",58.8,False,Algorithms,3560,177,https://leetcode.com/problems/serialize-and-deserialize-bst,0.0172,2,0.2103
448,Find All Numbers Disappeared in an Array,Amazon,5.0,Easy,"Array, Hash Table",62.67,False,Algorithms,9902,527,https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array,0.0345,1,0.4207
447,Number of Boomerangs,Google,5.0,Medium,"Array, Hash Table, Math",56.6,False,Algorithms,877,1037,https://leetcode.com/problems/number-of-boomerangs,0.0667,2,0.24
446,Arithmetic Slices II - Subsequence,Google,2.0,Hard,"Array, Dynamic Programming",54.58,False,Algorithms,3445,162,https://leetcode.com/problems/arithmetic-slices-ii-subsequence,0.0267,3,0.1494
445,Add Two Numbers II,Amazon,3.0,Medium,"Linked List, Math, Stack",61.9,False,Algorithms,6065,298,https://leetcode.com/problems/add-two-numbers-ii,0.0172,2,0.2103
444,Sequence Reconstruction,Google,2.0,Medium,"Array, Graph, Topological Sort",29.67,True,Algorithms,599,1537,https://leetcode.com/problems/sequence-reconstruction,0.0267,2,0.216
443,String Compression,Amazon,8.0,Medium,"Two Pointers, String",58.53,False,Algorithms,5794,8635,https://leetcode.com/problems/string-compression,0.0603,2,0.2362
442,Find All Duplicates in an Array,Amazon,5.0,Medium,"Array, Hash Table",76.52,False,Algorithms,10871,428,https://leetcode.com/problems/find-all-duplicates-in-an-array,0.0345,2,0.2207
442,Find All Duplicates in an Array,Google,2.0,Medium,"Array, Hash Table",76.52,False,Algorithms,10871,428,https://leetcode.com/problems/find-all-duplicates-in-an-array,0.0267,2,0.216
438,Find All Anagrams in a String,Amazon,15.0,Medium,"Hash Table, String, Sliding Window",52.46,False,Algorithms,12863,361,https://leetcode.com/problems/find-all-anagrams-in-a-string,0.1207,2,0.2724
438,Find All Anagrams in a String,Google,2.0,Medium,"Hash Table, String, Sliding Window",52.46,False,Algorithms,12863,361,https://leetcode.com/problems/find-all-anagrams-in-a-string,0.0267,2,0.216
437,Path Sum III,Google,3.0,Medium,"Tree, Depth-First Search, Binary Tree",46.12,False,Algorithms,11616,560,https://leetcode.com/problems/path-sum-iii,0.04,2,0.224
436,Find Right Interval,Amazon,2.0,Medium,"Array, Binary Search, Sorting",54.27,False,Algorithms,2298,381,https://leetcode.com/problems/find-right-interval,0.0086,2,0.2052
435,Non-overlapping Intervals,Amazon,4.0,Medium,"Array, Dynamic Programming, Greedy, Sorting",55.87,False,Algorithms,8795,245,https://leetcode.com/problems/non-overlapping-intervals,0.0259,2,0.2155
432,All O`one Data Structure,Amazon,3.0,Hard,"Hash Table, Linked List, Design, Doubly-Linked List",44.11,False,Algorithms,2152,219,https://leetcode.com/problems/all-oone-data-structure,0.0172,3,0.1437
430,Flatten a Multilevel Doubly Linked List,Google,2.0,Medium,"Linked List, Depth-First Search, Doubly-Linked List",61.61,False,Algorithms,5289,343,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list,0.0267,2,0.216
430,Flatten a Multilevel Doubly Linked List,Amazon,2.0,Medium,"Linked List, Depth-First Search, Doubly-Linked List",61.61,False,Algorithms,5289,343,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list,0.0086,2,0.2052
425,Word Squares,Google,3.0,Hard,"Array, String, Backtracking, Trie",54.42,True,Algorithms,1119,75,https://leetcode.com/problems/word-squares,0.04,3,0.1573
424,Longest Repeating Character Replacement,Google,7.0,Medium,"Hash Table, String, Sliding Window",57.74,False,Algorithms,12093,674,https://leetcode.com/problems/longest-repeating-character-replacement,0.0933,2,0.256
424,Longest Repeating Character Replacement,Amazon,6.0,Medium,"Hash Table, String, Sliding Window",57.74,False,Algorithms,12093,674,https://leetcode.com/problems/longest-repeating-character-replacement,0.0431,2,0.2259
422,Valid Word Square,Google,1.0,Easy,"Array, Matrix",42.06,True,Algorithms,441,271,https://leetcode.com/problems/valid-word-square,0.0133,1,0.408
420,Strong Password Checker,Amazon,6.0,Hard,"String, Greedy, Heap (Priority Queue)",14.79,False,Algorithms,938,1748,https://leetcode.com/problems/strong-password-checker,0.0431,3,0.1592
420,Strong Password Checker,Google,3.0,Hard,"String, Greedy, Heap (Priority Queue)",14.79,False,Algorithms,938,1748,https://leetcode.com/problems/strong-password-checker,0.04,3,0.1573
419,Battleships in a Board,Google,10.0,Medium,"Array, Depth-First Search, Matrix",76.77,False,Algorithms,2425,1012,https://leetcode.com/problems/battleships-in-a-board,0.1333,2,0.28
419,Battleships in a Board,Amazon,2.0,Medium,"Array, Depth-First Search, Matrix",76.77,False,Algorithms,2425,1012,https://leetcode.com/problems/battleships-in-a-board,0.0086,2,0.2052
418,Sentence Screen Fitting,Google,8.0,Medium,"Array, String, Dynamic Programming",36.35,True,Algorithms,1131,543,https://leetcode.com/problems/sentence-screen-fitting,0.1067,2,0.264
417,Pacific Atlantic Water Flow,Google,10.0,Medium,"Array, Depth-First Search, Breadth-First Search, Matrix",57.91,False,Algorithms,7979,1638,https://leetcode.com/problems/pacific-atlantic-water-flow,0.1333,2,0.28
417,Pacific Atlantic Water Flow,Amazon,2.0,Medium,"Array, Depth-First Search, Breadth-First Search, Matrix",57.91,False,Algorithms,7979,1638,https://leetcode.com/problems/pacific-atlantic-water-flow,0.0086,2,0.2052
416,Partition Equal Subset Sum,Amazon,4.0,Medium,"Array, Dynamic Programming",48.7,False,Algorithms,13408,287,https://leetcode.com/problems/partition-equal-subset-sum,0.0259,2,0.2155
416,Partition Equal Subset Sum,Google,2.0,Medium,"Array, Dynamic Programming",48.7,False,Algorithms,13408,287,https://leetcode.com/problems/partition-equal-subset-sum,0.0267,2,0.216
415,Add Strings,Google,5.0,Easy,"Math, String, Simulation",51.91,False,Algorithms,5305,808,https://leetcode.com/problems/add-strings,0.0667,1,0.44
415,Add Strings,Amazon,3.0,Easy,"Math, String, Simulation",51.91,False,Algorithms,5305,808,https://leetcode.com/problems/add-strings,0.0172,1,0.4103
414,Third Maximum Number,Amazon,2.0,Easy,"Array, Sorting",37.6,False,Algorithms,3311,3394,https://leetcode.com/problems/third-maximum-number,0.0086,1,0.4052
414,Third Maximum Number,Google,2.0,Easy,"Array, Sorting",37.6,False,Algorithms,3311,3394,https://leetcode.com/problems/third-maximum-number,0.0267,1,0.416
413,Arithmetic Slices,Amazon,2.0,Medium,"Array, Dynamic Programming, Sliding Window",64.8,False,Algorithms,5522,302,https://leetcode.com/problems/arithmetic-slices,0.0086,2,0.2052
411,Minimum Unique Word Abbreviation,Google,1.0,Hard,"Array, String, Backtracking, Bit Manipulation",40.2,True,Algorithms,183,146,https://leetcode.com/problems/minimum-unique-word-abbreviation,0.0133,3,0.1413
410,Split Array Largest Sum,Google,8.0,Hard,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum",58.66,False,Algorithms,10757,255,https://leetcode.com/problems/split-array-largest-sum,0.1067,3,0.1974
410,Split Array Largest Sum,Amazon,6.0,Hard,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum",58.66,False,Algorithms,10757,255,https://leetcode.com/problems/split-array-largest-sum,0.0431,3,0.1592
409,Longest Palindrome,Amazon,2.0,Easy,"Hash Table, String, Greedy",55.63,False,Algorithms,6197,435,https://leetcode.com/problems/longest-palindrome,0.0086,1,0.4052
408,Valid Word Abbreviation,Google,3.0,Easy,"Two Pointers, String",36.9,True,Algorithms,890,2383,https://leetcode.com/problems/valid-word-abbreviation,0.04,1,0.424
407,Trapping Rain Water II,Google,4.0,Hard,"Array, Breadth-First Search, Heap (Priority Queue), Matrix",59.02,False,Algorithms,4562,145,https://leetcode.com/problems/trapping-rain-water-ii,0.0533,3,0.1653
405,Convert a Number to Hexadecimal,Google,2.0,Easy,"Math, String, Bit Manipulation",51.39,False,Algorithms,1387,227,https://leetcode.com/problems/convert-a-number-to-hexadecimal,0.0267,1,0.416
405,Convert a Number to Hexadecimal,Amazon,2.0,Easy,"Math, String, Bit Manipulation",51.39,False,Algorithms,1387,227,https://leetcode.com/problems/convert-a-number-to-hexadecimal,0.0086,1,0.4052
403,Frog Jump,Amazon,6.0,Hard,"Array, Dynamic Programming",46.7,False,Algorithms,5846,270,https://leetcode.com/problems/frog-jump,0.0431,3,0.1592
403,Frog Jump,Google,2.0,Hard,"Array, Dynamic Programming",46.7,False,Algorithms,5846,270,https://leetcode.com/problems/frog-jump,0.0267,3,0.1494
402,Remove K Digits,Amazon,10.0,Medium,"String, Stack, Greedy, Monotonic Stack",35.38,False,Algorithms,10181,534,https://leetcode.com/problems/remove-k-digits,0.0776,2,0.2466
402,Remove K Digits,Google,2.0,Medium,"String, Stack, Greedy, Monotonic Stack",35.38,False,Algorithms,10181,534,https://leetcode.com/problems/remove-k-digits,0.0267,2,0.216
401,Binary Watch,Google,1.0,Easy,"Backtracking, Bit Manipulation",56.96,False,Algorithms,1517,2785,https://leetcode.com/problems/binary-watch,0.0133,1,0.408
399,Evaluate Division,Amazon,10.0,Medium,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path",63.37,False,Algorithms,9899,1051,https://leetcode.com/problems/evaluate-division,0.0776,2,0.2466
399,Evaluate Division,Google,8.0,Medium,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path",63.37,False,Algorithms,9899,1051,https://leetcode.com/problems/evaluate-division,0.1067,2,0.264
398,Random Pick Index,Google,3.0,Medium,"Hash Table, Math, Reservoir Sampling, Randomized",64.64,False,Algorithms,1370,1304,https://leetcode.com/problems/random-pick-index,0.04,2,0.224
398,Random Pick Index,Amazon,2.0,Medium,"Hash Table, Math, Reservoir Sampling, Randomized",64.64,False,Algorithms,1370,1304,https://leetcode.com/problems/random-pick-index,0.0086,2,0.2052
396,Rotate Function,Google,3.0,Medium,"Array, Math, Dynamic Programming",44.36,False,Algorithms,1635,275,https://leetcode.com/problems/rotate-function,0.04,2,0.224
396,Rotate Function,Amazon,1.0,Medium,"Array, Math, Dynamic Programming",44.36,False,Algorithms,1635,275,https://leetcode.com/problems/rotate-function,0.0,2,0.2
395,Longest Substring with At Least K Repeating Characters,Amazon,3.0,Medium,"Hash Table, String, Divide and Conquer, Sliding Window",45.58,False,Algorithms,6556,557,https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters,0.0172,2,0.2103
394,Decode String,Google,19.0,Medium,"String, Stack, Recursion",61.44,False,Algorithms,13518,673,https://leetcode.com/problems/decode-string,0.2533,2,0.352
394,Decode String,Amazon,12.0,Medium,"String, Stack, Recursion",61.44,False,Algorithms,13518,673,https://leetcode.com/problems/decode-string,0.0948,2,0.2569
392,Is Subsequence,Amazon,4.0,Easy,"Two Pointers, String, Dynamic Programming",48.52,False,Algorithms,10415,587,https://leetcode.com/problems/is-subsequence,0.0259,1,0.4155
392,Is Subsequence,Google,3.0,Easy,"Two Pointers, String, Dynamic Programming",48.52,False,Algorithms,10415,587,https://leetcode.com/problems/is-subsequence,0.04,1,0.424
391,Perfect Rectangle,Google,2.0,Hard,"Array, Hash Table, Math, Geometry, Line Sweep",35.65,False,Algorithms,927,120,https://leetcode.com/problems/perfect-rectangle,0.0267,3,0.1494
389,Find the Difference,Google,6.0,Easy,"Hash Table, String, Bit Manipulation, Sorting",59.77,False,Algorithms,5284,500,https://leetcode.com/problems/find-the-difference,0.08,1,0.448
389,Find the Difference,Amazon,3.0,Easy,"Hash Table, String, Bit Manipulation, Sorting",59.77,False,Algorithms,5284,500,https://leetcode.com/problems/find-the-difference,0.0172,1,0.4103
388,Longest Absolute File Path,Google,7.0,Medium,"String, Stack, Depth-First Search",48.59,False,Algorithms,1357,2577,https://leetcode.com/problems/longest-absolute-file-path,0.0933,2,0.256
388,Longest Absolute File Path,Amazon,2.0,Medium,"String, Stack, Depth-First Search",48.59,False,Algorithms,1357,2577,https://leetcode.com/problems/longest-absolute-file-path,0.0086,2,0.2052
387,First Unique Character in a String,Amazon,30.0,Easy,"Hash Table, String, Queue, Counting",64.01,False,Algorithms,9412,317,https://leetcode.com/problems/first-unique-character-in-a-string,0.25,1,0.55
383,Ransom Note,Google,3.0,Easy,"Hash Table, String, Counting",64.8,False,Algorithms,5447,532,https://leetcode.com/problems/ransom-note,0.04,1,0.424
382,Linked List Random Node,Amazon,2.0,Medium,"Linked List, Math, Reservoir Sampling, Randomized",64.13,False,Algorithms,3173,717,https://leetcode.com/problems/linked-list-random-node,0.0086,2,0.2052
382,Linked List Random Node,Google,1.0,Medium,"Linked List, Math, Reservoir Sampling, Randomized",64.13,False,Algorithms,3173,717,https://leetcode.com/problems/linked-list-random-node,0.0133,2,0.208
380,Insert Delete GetRandom O(1),Amazon,17.0,Medium,"Array, Hash Table, Math, Design, Randomized",55.07,False,Algorithms,9717,680,https://leetcode.com/problems/insert-delete-getrandom-o1,0.1379,2,0.2827
380,Insert Delete GetRandom O(1),Google,4.0,Medium,"Array, Hash Table, Math, Design, Randomized",55.07,False,Algorithms,9717,680,https://leetcode.com/problems/insert-delete-getrandom-o1,0.0533,2,0.232
379,Design Phone Directory,Amazon,2.0,Medium,"Array, Hash Table, Linked List, Design, Queue",52.5,True,Algorithms,360,477,https://leetcode.com/problems/design-phone-directory,0.0086,2,0.2052
378,Kth Smallest Element in a Sorted Matrix,Amazon,6.0,Medium,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix",63.77,False,Algorithms,10339,382,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,0.0431,2,0.2259
378,Kth Smallest Element in a Sorted Matrix,Google,4.0,Medium,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix",63.77,False,Algorithms,10339,382,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,0.0533,2,0.232
377,Combination Sum IV,Amazon,4.0,Medium,"Array, Dynamic Programming",54.71,False,Algorithms,7638,690,https://leetcode.com/problems/combination-sum-iv,0.0259,2,0.2155
377,Combination Sum IV,Google,3.0,Medium,"Array, Dynamic Programming",54.71,False,Algorithms,7638,690,https://leetcode.com/problems/combination-sum-iv,0.04,2,0.224
375,Guess Number Higher or Lower II,Google,2.0,Medium,"Math, Dynamic Programming, Game Theory",51.49,False,Algorithms,2267,2157,https://leetcode.com/problems/guess-number-higher-or-lower-ii,0.0267,2,0.216
373,Find K Pairs with Smallest Sums,Amazon,2.0,Medium,"Array, Heap (Priority Queue)",40.89,False,Algorithms,6686,477,https://leetcode.com/problems/find-k-pairs-with-smallest-sums,0.0086,2,0.2052
370,Range Addition,Amazon,18.0,Medium,"Array, Prefix Sum",72.43,True,Algorithms,1663,86,https://leetcode.com/problems/range-addition,0.1466,2,0.288
369,Plus One Linked List,Google,1.0,Medium,"Linked List, Math",61.18,True,Algorithms,959,48,https://leetcode.com/problems/plus-one-linked-list,0.0133,2,0.208
368,Largest Divisible Subset,Google,2.0,Medium,"Array, Math, Dynamic Programming, Sorting",49.0,False,Algorithms,6695,325,https://leetcode.com/problems/largest-divisible-subset,0.0267,2,0.216
367,Valid Perfect Square,Google,3.0,Easy,"Math, Binary Search",44.28,False,Algorithms,4504,326,https://leetcode.com/problems/valid-perfect-square,0.04,1,0.424
366,Find Leaves of Binary Tree,Google,75.0,Medium,"Tree, Depth-First Search, Binary Tree",81.11,True,Algorithms,3282,63,https://leetcode.com/problems/find-leaves-of-binary-tree,1.0,2,0.8
366,Find Leaves of Binary Tree,Amazon,2.0,Medium,"Tree, Depth-First Search, Binary Tree",81.11,True,Algorithms,3282,63,https://leetcode.com/problems/find-leaves-of-binary-tree,0.0086,2,0.2052
362,Design Hit Counter,Amazon,9.0,Medium,"Array, Binary Search, Design, Queue, Data Stream",69.28,True,Algorithms,2104,247,https://leetcode.com/problems/design-hit-counter,0.069,2,0.2414
362,Design Hit Counter,Google,2.0,Medium,"Array, Binary Search, Design, Queue, Data Stream",69.28,True,Algorithms,2104,247,https://leetcode.com/problems/design-hit-counter,0.0267,2,0.216
359,Logger Rate Limiter,Google,22.0,Easy,"Hash Table, Design, Data Stream",76.65,True,Algorithms,1786,197,https://leetcode.com/problems/logger-rate-limiter,0.2933,1,0.576
359,Logger Rate Limiter,Amazon,3.0,Easy,"Hash Table, Design, Data Stream",76.65,True,Algorithms,1786,197,https://leetcode.com/problems/logger-rate-limiter,0.0172,1,0.4103
358,Rearrange String k Distance Apart,Google,3.0,Hard,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting",39.41,True,Algorithms,983,39,https://leetcode.com/problems/rearrange-string-k-distance-apart,0.04,3,0.1573
355,Design Twitter,Google,3.0,Medium,"Hash Table, Linked List, Design, Heap (Priority Queue)",43.16,False,Algorithms,4395,625,https://leetcode.com/problems/design-twitter,0.04,2,0.224
355,Design Twitter,Amazon,2.0,Medium,"Hash Table, Linked List, Design, Heap (Priority Queue)",43.16,False,Algorithms,4395,625,https://leetcode.com/problems/design-twitter,0.0086,2,0.2052
354,Russian Doll Envelopes,Google,7.0,Hard,"Array, Binary Search, Dynamic Programming, Sorting",37.43,False,Algorithms,6308,162,https://leetcode.com/problems/russian-doll-envelopes,0.0933,3,0.1893
353,Design Snake Game,Amazon,5.0,Medium,"Array, Hash Table, Design, Queue, Simulation",39.77,True,Algorithms,1000,348,https://leetcode.com/problems/design-snake-game,0.0345,2,0.2207
353,Design Snake Game,Google,2.0,Medium,"Array, Hash Table, Design, Queue, Simulation",39.77,True,Algorithms,1000,348,https://leetcode.com/problems/design-snake-game,0.0267,2,0.216
350,Intersection of Two Arrays II,Amazon,4.0,Easy,"Array, Hash Table, Two Pointers, Binary Search, Sorting",59.2,False,Algorithms,7973,1000,https://leetcode.com/problems/intersection-of-two-arrays-ii,0.0259,1,0.4155
349,Intersection of Two Arrays,Amazon,9.0,Easy,"Array, Hash Table, Two Pointers, Binary Search, Sorting",76.73,False,Algorithms,6552,2326,https://leetcode.com/problems/intersection-of-two-arrays,0.069,1,0.4414
349,Intersection of Two Arrays,Google,3.0,Easy,"Array, Hash Table, Two Pointers, Binary Search, Sorting",76.73,False,Algorithms,6552,2326,https://leetcode.com/problems/intersection-of-two-arrays,0.04,1,0.424
348,Design Tic-Tac-Toe,Amazon,15.0,Medium,"Array, Hash Table, Design, Matrix, Simulation",58.65,True,Algorithms,2143,119,https://leetcode.com/problems/design-tic-tac-toe,0.1207,2,0.2724
348,Design Tic-Tac-Toe,Google,4.0,Medium,"Array, Hash Table, Design, Matrix, Simulation",58.65,True,Algorithms,2143,119,https://leetcode.com/problems/design-tic-tac-toe,0.0533,2,0.232
347,Top K Frequent Elements,Amazon,29.0,Medium,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect",64.83,False,Algorithms,18592,734,https://leetcode.com/problems/top-k-frequent-elements,0.2414,2,0.3448
347,Top K Frequent Elements,Google,8.0,Medium,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect",64.83,False,Algorithms,18592,734,https://leetcode.com/problems/top-k-frequent-elements,0.1067,2,0.264
346,Moving Average from Data Stream,Amazon,4.0,Easy,"Array, Design, Queue, Data Stream",80.0,True,Algorithms,1733,192,https://leetcode.com/problems/moving-average-from-data-stream,0.0259,1,0.4155
346,Moving Average from Data Stream,Google,4.0,Easy,"Array, Design, Queue, Data Stream",80.0,True,Algorithms,1733,192,https://leetcode.com/problems/moving-average-from-data-stream,0.0533,1,0.432
344,Reverse String,Amazon,6.0,Easy,"Two Pointers, String",79.97,False,Algorithms,9140,1203,https://leetcode.com/problems/reverse-string,0.0431,1,0.4259
341,Flatten Nested List Iterator,Amazon,2.0,Medium,"Stack, Tree, Depth-First Search, Design, Queue, Iterator",65.34,False,Algorithms,5008,1788,https://leetcode.com/problems/flatten-nested-list-iterator,0.0086,2,0.2052
340,Longest Substring with At Most K Distinct Characters,Amazon,2.0,Medium,"Hash Table, String, Sliding Window",49.62,True,Algorithms,2882,81,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters,0.0086,2,0.2052
340,Longest Substring with At Most K Distinct Characters,Google,2.0,Medium,"Hash Table, String, Sliding Window",49.62,True,Algorithms,2882,81,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters,0.0267,2,0.216
339,Nested List Weight Sum,Amazon,4.0,Medium,"Depth-First Search, Breadth-First Search",85.66,True,Algorithms,1838,477,https://leetcode.com/problems/nested-list-weight-sum,0.0259,2,0.2155
338,Counting Bits,Amazon,3.0,Easy,"Dynamic Programming, Bit Manipulation",79.92,False,Algorithms,11638,590,https://leetcode.com/problems/counting-bits,0.0172,1,0.4103
338,Counting Bits,Google,2.0,Easy,"Dynamic Programming, Bit Manipulation",79.92,False,Algorithms,11638,590,https://leetcode.com/problems/counting-bits,0.0267,1,0.416
337,House Robber III,Amazon,6.0,Medium,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",55.1,False,Algorithms,8892,153,https://leetcode.com/problems/house-robber-iii,0.0431,2,0.2259
337,House Robber III,Google,5.0,Medium,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",55.1,False,Algorithms,8892,153,https://leetcode.com/problems/house-robber-iii,0.0667,2,0.24
336,Palindrome Pairs,Google,3.0,Hard,"Array, Hash Table, String, Trie",36.44,False,Algorithms,4592,470,https://leetcode.com/problems/palindrome-pairs,0.04,3,0.1573
335,Self Crossing,Amazon,3.0,Hard,"Array, Math, Geometry",32.56,False,Algorithms,407,520,https://leetcode.com/problems/self-crossing,0.0172,3,0.1437
335,Self Crossing,Google,2.0,Hard,"Array, Math, Geometry",32.56,False,Algorithms,407,520,https://leetcode.com/problems/self-crossing,0.0267,3,0.1494
334,Increasing Triplet Subsequence,Google,3.0,Medium,"Array, Greedy",39.15,False,Algorithms,8623,670,https://leetcode.com/problems/increasing-triplet-subsequence,0.04,2,0.224
332,Reconstruct Itinerary,Google,4.0,Hard,"Depth-First Search, Graph, Eulerian Circuit",43.76,False,Algorithms,6188,1913,https://leetcode.com/problems/reconstruct-itinerary,0.0533,3,0.1653
